timestamp,event,client,seq_num,details
1780647979.763043,WRITE,127.0.0.1:50308,3530,1024 bytes
1780647979.763339,ACK_SENT,127.0.0.1:50308,3530,ACK
1780647979.7640746,RECV,127.0.0.1:50308,3531,DATA
1780647979.7650626,WRITE,127.0.0.1:50308,3531,1024 bytes
1780647979.7657807,ACK_SENT,127.0.0.1:50308,3531,ACK
1780647979.867711,RECV,127.0.0.1:50308,3532,DATA
1780647979.868911,WRITE,127.0.0.1:50308,3532,1024 bytes
1780647979.8695264,ACK_SENT,127.0.0.1:50308,3532,ACK
1780647979.8707469,RECV,127.0.0.1:50308,3533,DATA
1780647979.8717885,WRITE,127.0.0.1:50308,3533,1024 bytes
1780647979.8722851,ACK_SENT,127.0.0.1:50308,3533,ACK
1780647979.8729546,RECV,127.0.0.1:50308,3534,DATA
1780647979.8745227,WRITE,127.0.0.1:50308,3534,1024 bytes
1780647979.8750925,ACK_SENT,127.0.0.1:50308,3534,ACK
1780647979.8764596,RECV,127.0.0.1:50308,3535,DATA
1780647979.8775873,WRITE,127.0.0.1:50308,3535,1024 bytes
1780647979.877912,ACK_SENT,127.0.0.1:50308,3535,ACK
1780647979.8787098,RECV,127.0.0.1:50308,3536,DATA
1780647979.8798842,WRITE,127.0.0.1:50308,3536,1024 bytes
1780647979.8801448,ACK_SENT,127.0.0.1:50308,3536,ACK
1780647979.8806937,RECV,127.0.0.1:50308,3537,DATA
1780647979.881227,WRITE,127.0.0.1:50308,3537,1024 bytes
1780647979.8814766,ACK_SENT,127.0.0.1:50308,3537,ACK
1780647979.8820086,RECV,127.0.0.1:50308,3538,DATA
1780647979.8823717,WRITE,127.0.0.1:50308,3538,1024 bytes
1780647979.883335,ACK_SENT,127.0.0.1:50308,3538,ACK
1780647979.8841398,RECV,127.0.0.1:50308,3539,DATA
1780647979.884747,WRITE,127.0.0.1:50308,3539,1024 bytes
1780647979.885099,ACK_SENT,127.0.0.1:50308,3539,ACK
1780647979.885642,RECV,127.0.0.1:50308,3540,DATA
1780647979.886191,WRITE,127.0.0.1:50308,3540,1024 bytes
1780647979.887163,ACK_SENT,127.0.0.1:50308,3540,ACK
1780647979.887467,RECV,127.0.0.1:50308,3541,DATA
1780647979.8877938,WRITE,127.0.0.1:50308,3541,1024 bytes
1780647979.8883433,ACK_SENT,127.0.0.1:50308,3541,ACK
1780647979.8886414,RECV,127.0.0.1:50308,3542,DATA
1780647979.8891516,WRITE,127.0.0.1:50308,3542,1024 bytes
1780647979.890226,ACK_SENT,127.0.0.1:50308,3542,ACK
1780647979.8908534,RECV,127.0.0.1:50308,3543,DATA
1780647979.8912308,WRITE,127.0.0.1:50308,3543,1024 bytes
1780647979.8918264,ACK_SENT,127.0.0.1:50308,3543,ACK
1780647979.8921006,RECV,127.0.0.1:50308,3544,DATA
1780647979.8923507,WRITE,127.0.0.1:50308,3544,1024 bytes
1780647979.8928804,ACK_SENT,127.0.0.1:50308,3544,ACK
1780647979.8930745,RECV,127.0.0.1:50308,3545,DATA
1780647979.8934023,WRITE,127.0.0.1:50308,3545,1024 bytes
1780647979.893859,ACK_SENT,127.0.0.1:50308,3545,ACK
1780647979.9929214,RECV,127.0.0.1:50308,3546,DATA
1780647979.9939709,WRITE,127.0.0.1:50308,3546,1024 bytes
1780647979.995612,ACK_SENT,127.0.0.1:50308,3546,ACK
1780647979.996449,RECV,127.0.0.1:50308,3547,DATA
1780647979.9973106,WRITE,127.0.0.1:50308,3547,1024 bytes
1780647979.9989655,ACK_SENT,127.0.0.1:50308,3547,ACK
1780647980.2170455,RECV,127.0.0.1:50308,3548,DATA
1780647980.2181504,WRITE,127.0.0.1:50308,3548,1024 bytes
1780647980.219605,ACK_SENT,127.0.0.1:50308,3548,ACK
1780647980.220147,RECV,127.0.0.1:50308,3549,DATA
1780647980.221122,WRITE,127.0.0.1:50308,3549,1024 bytes
1780647980.2216864,ACK_SENT,127.0.0.1:50308,3549,ACK
1780647980.2223406,RECV,127.0.0.1:50308,3550,DATA
1780647980.2239983,WRITE,127.0.0.1:50308,3550,1024 bytes
1780647980.2255433,ACK_SENT,127.0.0.1:50308,3550,ACK
1780647980.2262046,RECV,127.0.0.1:50308,3551,DATA
1780647980.227449,WRITE,127.0.0.1:50308,3551,1024 bytes
1780647980.2276995,ACK_SENT,127.0.0.1:50308,3551,ACK
1780647980.228419,RECV,127.0.0.1:50308,3552,DATA
1780647980.2296796,WRITE,127.0.0.1:50308,3552,1024 bytes
1780647980.2300637,ACK_SENT,127.0.0.1:50308,3552,ACK
1780647980.3431237,RECV,127.0.0.1:50308,3553,DATA
1780647980.3443654,WRITE,127.0.0.1:50308,3553,1024 bytes
1780647980.3457,ACK_SENT,127.0.0.1:50308,3553,ACK
1780647980.3465672,RECV,127.0.0.1:50308,3554,DATA
1780647980.3474038,WRITE,127.0.0.1:50308,3554,1024 bytes
1780647980.3479652,ACK_SENT,127.0.0.1:50308,3554,ACK
1780647980.3486743,RECV,127.0.0.1:50308,3555,DATA
1780647980.3502116,WRITE,127.0.0.1:50308,3555,1024 bytes
1780647980.350795,ACK_SENT,127.0.0.1:50308,3555,ACK
1780647980.3518002,RECV,127.0.0.1:50308,3556,DATA
1780647980.3535032,WRITE,127.0.0.1:50308,3556,1024 bytes
1780647980.3542244,ACK_SENT,127.0.0.1:50308,3556,ACK
1780647980.3547611,RECV,127.0.0.1:50308,3557,DATA
1780647980.3555593,WRITE,127.0.0.1:50308,3557,1024 bytes
1780647980.3561628,ACK_SENT,127.0.0.1:50308,3557,ACK
1780647980.3567934,RECV,127.0.0.1:50308,3558,DATA
1780647980.3575165,WRITE,127.0.0.1:50308,3558,1024 bytes
1780647980.3583584,ACK_SENT,127.0.0.1:50308,3558,ACK
1780647980.5771618,RECV,127.0.0.1:50308,3559,DATA
1780647980.578471,WRITE,127.0.0.1:50308,3559,1024 bytes
1780647980.5788667,ACK_SENT,127.0.0.1:50308,3559,ACK
1780647980.5795484,RECV,127.0.0.1:50308,3560,DATA
1780647980.5805814,WRITE,127.0.0.1:50308,3560,1024 bytes
1780647980.5811093,ACK_SENT,127.0.0.1:50308,3560,ACK
1780647980.581854,RECV,127.0.0.1:50308,3561,DATA
1780647980.5834317,WRITE,127.0.0.1:50308,3561,1024 bytes
1780647980.5849829,ACK_SENT,127.0.0.1:50308,3561,ACK
1780647980.692057,RECV,127.0.0.1:50308,3562,DATA
1780647980.6934505,WRITE,127.0.0.1:50308,3562,1024 bytes
1780647980.6939483,ACK_SENT,127.0.0.1:50308,3562,ACK
1780647980.6948662,RECV,127.0.0.1:50308,3563,DATA
1780647980.695722,WRITE,127.0.0.1:50308,3563,1024 bytes
1780647980.6962156,ACK_SENT,127.0.0.1:50308,3563,ACK
1780647980.6972141,RECV,127.0.0.1:50308,3564,DATA
1780647980.698856,WRITE,127.0.0.1:50308,3564,1024 bytes
1780647980.6996508,ACK_SENT,127.0.0.1:50308,3564,ACK
1780647980.7009442,RECV,127.0.0.1:50308,3565,DATA
1780647980.7040188,WRITE,127.0.0.1:50308,3565,1024 bytes
1780647980.705909,ACK_SENT,127.0.0.1:50308,3565,ACK
1780647980.7078462,RECV,127.0.0.1:50308,3566,DATA
1780647980.70858,WRITE,127.0.0.1:50308,3566,1024 bytes
1780647980.7090223,ACK_SENT,127.0.0.1:50308,3566,ACK
1780647980.709748,RECV,127.0.0.1:50308,3567,DATA
1780647980.7106352,WRITE,127.0.0.1:50308,3567,1024 bytes
1780647980.71136,ACK_SENT,127.0.0.1:50308,3567,ACK
1780647980.7121081,RECV,127.0.0.1:50308,3568,DATA
1780647980.7128568,WRITE,127.0.0.1:50308,3568,1024 bytes
1780647980.7141895,ACK_SENT,127.0.0.1:50308,3568,ACK
1780647980.714575,RECV,127.0.0.1:50308,3569,DATA
1780647980.7149932,WRITE,127.0.0.1:50308,3569,1024 bytes
1780647980.715509,ACK_SENT,127.0.0.1:50308,3569,ACK
1780647980.8327234,RECV,127.0.0.1:50308,3570,DATA
1780647980.8339348,WRITE,127.0.0.1:50308,3570,1024 bytes
1780647980.835391,ACK_SENT,127.0.0.1:50308,3570,ACK
1780647980.8360229,RECV,127.0.0.1:50308,3571,DATA
1780647980.836889,WRITE,127.0.0.1:50308,3571,1024 bytes
1780647980.8375227,ACK_SENT,127.0.0.1:50308,3571,ACK
1780647980.8387237,RECV,127.0.0.1:50308,3572,DATA
1780647980.8402271,WRITE,127.0.0.1:50308,3572,1024 bytes
1780647980.8429515,ACK_SENT,127.0.0.1:50308,3572,ACK
1780647980.845571,RECV,127.0.0.1:50308,3573,DATA
1780647980.8467748,WRITE,127.0.0.1:50308,3573,1024 bytes
1780647980.8477807,ACK_SENT,127.0.0.1:50308,3573,ACK
1780647980.8488941,RECV,127.0.0.1:50308,3574,DATA
1780647980.8495672,WRITE,127.0.0.1:50308,3574,1024 bytes
1780647980.850118,ACK_SENT,127.0.0.1:50308,3574,ACK
1780647980.8506303,RECV,127.0.0.1:50308,3575,DATA
1780647980.8512645,WRITE,127.0.0.1:50308,3575,1024 bytes
1780647980.8520405,ACK_SENT,127.0.0.1:50308,3575,ACK
1780647980.8523562,RECV,127.0.0.1:50308,3576,DATA
1780647980.8527396,WRITE,127.0.0.1:50308,3576,1024 bytes
1780647980.8533392,ACK_SENT,127.0.0.1:50308,3576,ACK
1780647980.8536956,RECV,127.0.0.1:50308,3577,DATA
1780647980.8543293,WRITE,127.0.0.1:50308,3577,1024 bytes
1780647980.8555417,ACK_SENT,127.0.0.1:50308,3577,ACK
1780647980.855989,RECV,127.0.0.1:50308,3578,DATA
1780647980.8565342,WRITE,127.0.0.1:50308,3578,1024 bytes
1780647980.8570988,ACK_SENT,127.0.0.1:50308,3578,ACK
1780647980.8574378,RECV,127.0.0.1:50308,3579,DATA
1780647980.8581352,WRITE,127.0.0.1:50308,3579,1024 bytes
1780647980.8590958,ACK_SENT,127.0.0.1:50308,3579,ACK
1780647980.8596563,RECV,127.0.0.1:50308,3580,DATA
1780647980.8603208,WRITE,127.0.0.1:50308,3580,1024 bytes
1780647980.8613894,ACK_SENT,127.0.0.1:50308,3580,ACK
1780647980.862041,RECV,127.0.0.1:50308,3581,DATA
1780647980.862681,WRITE,127.0.0.1:50308,3581,1024 bytes
1780647980.8629925,ACK_SENT,127.0.0.1:50308,3581,ACK
1780647980.8634048,RECV,127.0.0.1:50308,3582,DATA
1780647980.8637745,WRITE,127.0.0.1:50308,3582,1024 bytes
1780647980.8642578,ACK_SENT,127.0.0.1:50308,3582,ACK
1780647980.8645325,RECV,127.0.0.1:50308,3583,DATA
1780647980.8647761,WRITE,127.0.0.1:50308,3583,1024 bytes
1780647980.8651874,ACK_SENT,127.0.0.1:50308,3583,ACK
1780647980.8654456,RECV,127.0.0.1:50308,3584,DATA
1780647980.8656857,WRITE,127.0.0.1:50308,3584,1024 bytes
1780647980.8661363,ACK_SENT,127.0.0.1:50308,3584,ACK
1780647980.8663876,RECV,127.0.0.1:50308,3585,DATA
1780647980.8666565,WRITE,127.0.0.1:50308,3585,1024 bytes
1780647980.8670876,ACK_SENT,127.0.0.1:50308,3585,ACK
1780647980.8678174,RECV,127.0.0.1:50308,3586,DATA
1780647980.8683438,WRITE,127.0.0.1:50308,3586,1024 bytes
1780647980.868744,ACK_SENT,127.0.0.1:50308,3586,ACK
1780647981.083143,RECV,127.0.0.1:50308,3587,DATA
1780647981.0843217,WRITE,127.0.0.1:50308,3587,1024 bytes
1780647981.0860415,ACK_SENT,127.0.0.1:50308,3587,ACK
1780647981.0868921,RECV,127.0.0.1:50308,3588,DATA
1780647981.0876925,WRITE,127.0.0.1:50308,3588,1024 bytes
1780647981.08831,ACK_SENT,127.0.0.1:50308,3588,ACK
1780647981.08895,RECV,127.0.0.1:50308,3589,DATA
1780647981.0909095,WRITE,127.0.0.1:50308,3589,1024 bytes
1780647981.0924287,ACK_SENT,127.0.0.1:50308,3589,ACK
1780647981.0933979,RECV,127.0.0.1:50308,3590,DATA
1780647981.0950546,WRITE,127.0.0.1:50308,3590,1024 bytes
1780647981.0964742,ACK_SENT,127.0.0.1:50308,3590,ACK
1780647981.0974498,RECV,127.0.0.1:50308,3591,DATA
1780647981.0981855,WRITE,127.0.0.1:50308,3591,1024 bytes
1780647981.0993454,ACK_SENT,127.0.0.1:50308,3591,ACK
1780647981.1001327,RECV,127.0.0.1:50308,3592,DATA
1780647981.1006176,WRITE,127.0.0.1:50308,3592,1024 bytes
1780647981.1007838,ACK_SENT,127.0.0.1:50308,3592,ACK
1780647981.2083278,RECV,127.0.0.1:50308,3593,DATA
1780647981.20937,WRITE,127.0.0.1:50308,3593,1024 bytes
1780647981.2096484,ACK_SENT,127.0.0.1:50308,3593,ACK
1780647981.2102299,RECV,127.0.0.1:50308,3594,DATA
1780647981.2110028,WRITE,127.0.0.1:50308,3594,1024 bytes
1780647981.2115095,ACK_SENT,127.0.0.1:50308,3594,ACK
1780647981.212501,RECV,127.0.0.1:50308,3595,DATA
1780647981.2135098,WRITE,127.0.0.1:50308,3595,1024 bytes
1780647981.214256,ACK_SENT,127.0.0.1:50308,3595,ACK
1780647981.215206,RECV,127.0.0.1:50308,3596,DATA
1780647981.2162862,WRITE,127.0.0.1:50308,3596,1024 bytes
1780647981.216719,ACK_SENT,127.0.0.1:50308,3596,ACK
1780647981.2176785,RECV,127.0.0.1:50308,3597,DATA
1780647981.2185526,WRITE,127.0.0.1:50308,3597,1024 bytes
1780647981.2189162,ACK_SENT,127.0.0.1:50308,3597,ACK
1780647981.2199812,RECV,127.0.0.1:50308,3598,DATA
1780647981.2209902,WRITE,127.0.0.1:50308,3598,1024 bytes
1780647981.2214704,ACK_SENT,127.0.0.1:50308,3598,ACK
1780647981.2221963,RECV,127.0.0.1:50308,3599,DATA
1780647981.2230422,WRITE,127.0.0.1:50308,3599,1024 bytes
1780647981.2235384,ACK_SENT,127.0.0.1:50308,3599,ACK
1780647981.2243178,RECV,127.0.0.1:50308,3600,DATA
1780647981.2251906,WRITE,127.0.0.1:50308,3600,1024 bytes
1780647981.2256882,ACK_SENT,127.0.0.1:50308,3600,ACK
1780647981.2264216,RECV,127.0.0.1:50308,3601,DATA
1780647981.2279046,WRITE,127.0.0.1:50308,3601,1024 bytes
1780647981.228411,ACK_SENT,127.0.0.1:50308,3601,ACK
1780647981.2296262,RECV,127.0.0.1:50308,3602,DATA
1780647981.2305377,WRITE,127.0.0.1:50308,3602,1024 bytes
1780647981.2312057,ACK_SENT,127.0.0.1:50308,3602,ACK
1780647981.3338456,RECV,127.0.0.1:50308,3603,DATA
1780647981.3349485,WRITE,127.0.0.1:50308,3603,1024 bytes
1780647981.335351,ACK_SENT,127.0.0.1:50308,3603,ACK
1780647981.3364534,RECV,127.0.0.1:50308,3604,DATA
1780647981.3374116,WRITE,127.0.0.1:50308,3604,1024 bytes
1780647981.337827,ACK_SENT,127.0.0.1:50308,3604,ACK
1780647981.338756,RECV,127.0.0.1:50308,3605,DATA
1780647981.3399558,WRITE,127.0.0.1:50308,3605,1024 bytes
1780647981.3403807,ACK_SENT,127.0.0.1:50308,3605,ACK
1780647981.442335,RECV,127.0.0.1:50308,3606,DATA
1780647981.4433658,WRITE,127.0.0.1:50308,3606,1024 bytes
1780647981.4438062,ACK_SENT,127.0.0.1:50308,3606,ACK
1780647981.4450006,RECV,127.0.0.1:50308,3607,DATA
1780647981.4459386,WRITE,127.0.0.1:50308,3607,1024 bytes
1780647981.446413,ACK_SENT,127.0.0.1:50308,3607,ACK
1780647981.4473774,RECV,127.0.0.1:50308,3608,DATA
1780647981.4483478,WRITE,127.0.0.1:50308,3608,1024 bytes
1780647981.4488175,ACK_SENT,127.0.0.1:50308,3608,ACK
1780647981.4496443,RECV,127.0.0.1:50308,3609,DATA
1780647981.4508913,WRITE,127.0.0.1:50308,3609,1024 bytes
1780647981.4514675,ACK_SENT,127.0.0.1:50308,3609,ACK
1780647981.452274,RECV,127.0.0.1:50308,3610,DATA
1780647981.4538665,WRITE,127.0.0.1:50308,3610,1024 bytes
1780647981.4544253,ACK_SENT,127.0.0.1:50308,3610,ACK
1780647981.5598938,RECV,127.0.0.1:50308,3611,DATA
1780647981.5610652,WRITE,127.0.0.1:50308,3611,1024 bytes
1780647981.561738,ACK_SENT,127.0.0.1:50308,3611,ACK
1780647981.56275,RECV,127.0.0.1:50308,3612,DATA
1780647981.563654,WRITE,127.0.0.1:50308,3612,1024 bytes
1780647981.5643218,ACK_SENT,127.0.0.1:50308,3612,ACK
1780647981.674682,RECV,127.0.0.1:50308,3613,DATA
1780647981.676301,WRITE,127.0.0.1:50308,3613,1024 bytes
1780647981.6767685,ACK_SENT,127.0.0.1:50308,3613,ACK
1780647981.6775577,RECV,127.0.0.1:50308,3614,DATA
1780647981.6786008,WRITE,127.0.0.1:50308,3614,1024 bytes
1780647981.6791117,ACK_SENT,127.0.0.1:50308,3614,ACK
1780647981.6798,RECV,127.0.0.1:50308,3615,DATA
1780647981.681274,WRITE,127.0.0.1:50308,3615,1024 bytes
1780647981.6823068,ACK_SENT,127.0.0.1:50308,3615,ACK
1780647981.6833591,RECV,127.0.0.1:50308,3616,DATA
1780647981.6849363,WRITE,127.0.0.1:50308,3616,1024 bytes
1780647981.6861684,ACK_SENT,127.0.0.1:50308,3616,ACK
1780647981.6875978,RECV,127.0.0.1:50308,3617,DATA
1780647981.6894474,WRITE,127.0.0.1:50308,3617,1024 bytes
1780647981.6899903,ACK_SENT,127.0.0.1:50308,3617,ACK
1780647981.690757,RECV,127.0.0.1:50308,3618,DATA
1780647981.6917562,WRITE,127.0.0.1:50308,3618,1024 bytes
1780647981.6930752,ACK_SENT,127.0.0.1:50308,3618,ACK
1780647981.6940165,RECV,127.0.0.1:50308,3619,DATA
1780647981.694831,WRITE,127.0.0.1:50308,3619,1024 bytes
1780647981.6952283,ACK_SENT,127.0.0.1:50308,3619,ACK
1780647981.7995872,RECV,127.0.0.1:50308,3620,DATA
1780647981.8007314,WRITE,127.0.0.1:50308,3620,1024 bytes
1780647981.8012981,ACK_SENT,127.0.0.1:50308,3620,ACK
1780647981.8021197,RECV,127.0.0.1:50308,3621,DATA
1780647981.8033934,WRITE,127.0.0.1:50308,3621,1024 bytes
1780647981.8038259,ACK_SENT,127.0.0.1:50308,3621,ACK
1780647981.916517,RECV,127.0.0.1:50308,3622,DATA
1780647981.9175615,WRITE,127.0.0.1:50308,3622,1024 bytes
1780647981.917886,ACK_SENT,127.0.0.1:50308,3622,ACK
1780647981.918975,RECV,127.0.0.1:50308,3623,DATA
1780647981.919814,WRITE,127.0.0.1:50308,3623,1024 bytes
1780647981.9201508,ACK_SENT,127.0.0.1:50308,3623,ACK
1780647981.9208493,RECV,127.0.0.1:50308,3624,DATA
1780647981.9217732,WRITE,127.0.0.1:50308,3624,1024 bytes
1780647981.922157,ACK_SENT,127.0.0.1:50308,3624,ACK
1780647981.922777,RECV,127.0.0.1:50308,3625,DATA
1780647981.9244905,WRITE,127.0.0.1:50308,3625,1024 bytes
1780647981.9254405,ACK_SENT,127.0.0.1:50308,3625,ACK
1780647981.9262207,RECV,127.0.0.1:50308,3626,DATA
1780647981.9272304,WRITE,127.0.0.1:50308,3626,1024 bytes
1780647981.927894,ACK_SENT,127.0.0.1:50308,3626,ACK
1780647982.0338168,RECV,127.0.0.1:50308,3627,DATA
1780647982.034443,WRITE,127.0.0.1:50308,3627,1024 bytes
1780647982.035097,ACK_SENT,127.0.0.1:50308,3627,ACK
1780647982.0356085,RECV,127.0.0.1:50308,3628,DATA
1780647982.0359008,WRITE,127.0.0.1:50308,3628,1024 bytes
1780647982.036636,ACK_SENT,127.0.0.1:50308,3628,ACK
1780647982.0369534,RECV,127.0.0.1:50308,3629,DATA
1780647982.0373213,WRITE,127.0.0.1:50308,3629,1024 bytes
1780647982.038003,ACK_SENT,127.0.0.1:50308,3629,ACK
1780647982.0382822,RECV,127.0.0.1:50308,3630,DATA
1780647982.0386503,WRITE,127.0.0.1:50308,3630,1024 bytes
1780647982.0392156,ACK_SENT,127.0.0.1:50308,3630,ACK
1780647982.1420255,RECV,127.0.0.1:50308,3631,DATA
1780647982.143131,WRITE,127.0.0.1:50308,3631,1024 bytes
1780647982.1447012,ACK_SENT,127.0.0.1:50308,3631,ACK
1780647982.2572057,RECV,127.0.0.1:50308,3632,DATA
1780647982.2585068,WRITE,127.0.0.1:50308,3632,1024 bytes
1780647982.2599106,ACK_SENT,127.0.0.1:50308,3632,ACK
1780647982.2609472,RECV,127.0.0.1:50308,3633,DATA
1780647982.262014,WRITE,127.0.0.1:50308,3633,1024 bytes
1780647982.2626,ACK_SENT,127.0.0.1:50308,3633,ACK
1780647982.2633166,RECV,127.0.0.1:50308,3634,DATA
1780647982.2660487,WRITE,127.0.0.1:50308,3634,1024 bytes
1780647982.2679605,ACK_SENT,127.0.0.1:50308,3634,ACK
1780647982.2690463,RECV,127.0.0.1:50308,3635,DATA
1780647982.2712939,WRITE,127.0.0.1:50308,3635,1024 bytes
1780647982.272479,ACK_SENT,127.0.0.1:50308,3635,ACK
1780647982.2735708,RECV,127.0.0.1:50308,3636,DATA
1780647982.2747571,WRITE,127.0.0.1:50308,3636,1024 bytes
1780647982.2755435,ACK_SENT,127.0.0.1:50308,3636,ACK
1780647982.276572,RECV,127.0.0.1:50308,3637,DATA
1780647982.2778184,WRITE,127.0.0.1:50308,3637,1024 bytes
1780647982.2782805,ACK_SENT,127.0.0.1:50308,3637,ACK
1780647982.2789621,RECV,127.0.0.1:50308,3638,DATA
1780647982.2797296,WRITE,127.0.0.1:50308,3638,1024 bytes
1780647982.280311,ACK_SENT,127.0.0.1:50308,3638,ACK
1780647982.2809849,RECV,127.0.0.1:50308,3639,DATA
1780647982.2815828,WRITE,127.0.0.1:50308,3639,1024 bytes
1780647982.2821271,ACK_SENT,127.0.0.1:50308,3639,ACK
1780647982.3913677,RECV,127.0.0.1:50308,3640,DATA
1780647982.3923948,WRITE,127.0.0.1:50308,3640,1024 bytes
1780647982.3938031,ACK_SENT,127.0.0.1:50308,3640,ACK
1780647982.3944063,RECV,127.0.0.1:50308,3641,DATA
1780647982.395363,WRITE,127.0.0.1:50308,3641,1024 bytes
1780647982.3959053,ACK_SENT,127.0.0.1:50308,3641,ACK
1780647982.3968985,RECV,127.0.0.1:50308,3642,DATA
1780647982.3984797,WRITE,127.0.0.1:50308,3642,1024 bytes
1780647982.3993149,ACK_SENT,127.0.0.1:50308,3642,ACK
1780647982.4004166,RECV,127.0.0.1:50308,3643,DATA
1780647982.4021864,WRITE,127.0.0.1:50308,3643,1024 bytes
1780647982.403186,ACK_SENT,127.0.0.1:50308,3643,ACK
1780647982.5069861,RECV,127.0.0.1:50308,3644,DATA
1780647982.5074682,WRITE,127.0.0.1:50308,3644,1024 bytes
1780647982.5078673,ACK_SENT,127.0.0.1:50308,3644,ACK
1780647982.5082486,RECV,127.0.0.1:50308,3645,DATA
1780647982.5088832,WRITE,127.0.0.1:50308,3645,1024 bytes
1780647982.5091453,ACK_SENT,127.0.0.1:50308,3645,ACK
1780647982.5094953,RECV,127.0.0.1:50308,3646,DATA
1780647982.50991,WRITE,127.0.0.1:50308,3646,1024 bytes
1780647982.510829,ACK_SENT,127.0.0.1:50308,3646,ACK
1780647982.5111191,RECV,127.0.0.1:50308,3647,DATA
1780647982.51165,WRITE,127.0.0.1:50308,3647,1024 bytes
1780647982.513811,ACK_SENT,127.0.0.1:50308,3647,ACK
1780647982.5144563,RECV,127.0.0.1:50308,3648,DATA
1780647982.515443,WRITE,127.0.0.1:50308,3648,1024 bytes
1780647982.5161989,ACK_SENT,127.0.0.1:50308,3648,ACK
1780647982.516594,RECV,127.0.0.1:50308,3649,DATA
1780647982.5172424,WRITE,127.0.0.1:50308,3649,1024 bytes
1780647982.517884,ACK_SENT,127.0.0.1:50308,3649,ACK
1780647982.518235,RECV,127.0.0.1:50308,3650,DATA
1780647982.518945,WRITE,127.0.0.1:50308,3650,1024 bytes
1780647982.5191274,ACK_SENT,127.0.0.1:50308,3650,ACK
1780647982.6258345,RECV,127.0.0.1:50308,3651,DATA
1780647982.6271992,WRITE,127.0.0.1:50308,3651,1024 bytes
1780647982.6287653,ACK_SENT,127.0.0.1:50308,3651,ACK
1780647982.7323518,RECV,127.0.0.1:50308,3652,DATA
1780647982.7335973,WRITE,127.0.0.1:50308,3652,1024 bytes
1780647982.7344165,ACK_SENT,127.0.0.1:50308,3652,ACK
1780647982.7355464,RECV,127.0.0.1:50308,3653,DATA
1780647982.7365365,WRITE,127.0.0.1:50308,3653,1024 bytes
1780647982.7370582,ACK_SENT,127.0.0.1:50308,3653,ACK
1780647982.7377234,RECV,127.0.0.1:50308,3654,DATA
1780647982.7393272,WRITE,127.0.0.1:50308,3654,1024 bytes
1780647982.7404456,ACK_SENT,127.0.0.1:50308,3654,ACK
1780647982.741386,RECV,127.0.0.1:50308,3655,DATA
1780647982.7425156,WRITE,127.0.0.1:50308,3655,1024 bytes
1780647982.7430668,ACK_SENT,127.0.0.1:50308,3655,ACK
1780647982.744087,RECV,127.0.0.1:50308,3656,DATA
1780647982.744886,WRITE,127.0.0.1:50308,3656,1024 bytes
1780647982.7459211,ACK_SENT,127.0.0.1:50308,3656,ACK
1780647982.7468219,RECV,127.0.0.1:50308,3657,DATA
1780647982.747636,WRITE,127.0.0.1:50308,3657,1024 bytes
1780647982.7479663,ACK_SENT,127.0.0.1:50308,3657,ACK
1780647982.7489147,RECV,127.0.0.1:50308,3658,DATA
1780647982.74985,WRITE,127.0.0.1:50308,3658,1024 bytes
1780647982.750222,ACK_SENT,127.0.0.1:50308,3658,ACK
1780647982.8580968,RECV,127.0.0.1:50308,3659,DATA
1780647982.8592253,WRITE,127.0.0.1:50308,3659,1024 bytes
1780647982.8606384,ACK_SENT,127.0.0.1:50308,3659,ACK
1780647982.8612156,RECV,127.0.0.1:50308,3660,DATA
1780647982.8621862,WRITE,127.0.0.1:50308,3660,1024 bytes
1780647982.862718,ACK_SENT,127.0.0.1:50308,3660,ACK
1780647982.86338,RECV,127.0.0.1:50308,3661,DATA
1780647982.8655863,WRITE,127.0.0.1:50308,3661,1024 bytes
1780647982.8667727,ACK_SENT,127.0.0.1:50308,3661,ACK
1780647982.8680568,RECV,127.0.0.1:50308,3662,DATA
1780647982.870613,WRITE,127.0.0.1:50308,3662,1024 bytes
1780647982.871418,ACK_SENT,127.0.0.1:50308,3662,ACK
1780647982.8726406,RECV,127.0.0.1:50308,3663,DATA
1780647982.8744245,WRITE,127.0.0.1:50308,3663,1024 bytes
1780647982.8751237,ACK_SENT,127.0.0.1:50308,3663,ACK
1780647982.875935,RECV,127.0.0.1:50308,3664,DATA
1780647982.8768482,WRITE,127.0.0.1:50308,3664,1024 bytes
1780647982.8774521,ACK_SENT,127.0.0.1:50308,3664,ACK
1780647982.8788986,RECV,127.0.0.1:50308,3665,DATA
1780647982.8798862,WRITE,127.0.0.1:50308,3665,1024 bytes
1780647982.8801043,ACK_SENT,127.0.0.1:50308,3665,ACK
1780647982.8805223,RECV,127.0.0.1:50308,3666,DATA
1780647982.881094,WRITE,127.0.0.1:50308,3666,1024 bytes
1780647982.8816447,ACK_SENT,127.0.0.1:50308,3666,ACK
1780647982.8819635,RECV,127.0.0.1:50308,3667,DATA
1780647982.882244,WRITE,127.0.0.1:50308,3667,1024 bytes
1780647982.882816,ACK_SENT,127.0.0.1:50308,3667,ACK
1780647982.8833537,RECV,127.0.0.1:50308,3668,DATA
1780647982.8838034,WRITE,127.0.0.1:50308,3668,1024 bytes
1780647982.8850262,ACK_SENT,127.0.0.1:50308,3668,ACK
1780647982.88539,RECV,127.0.0.1:50308,3669,DATA
1780647982.8857331,WRITE,127.0.0.1:50308,3669,1024 bytes
