timestamp,event,seq_num,details
1780652084.6085396,SEND,2910,"DATA, attempt=1"
1780652084.6094337,ACK_RECEIVED,2910,ACK
1780652084.6096606,SEND,2911,"DATA, attempt=1"
1780652084.610523,ACK_RECEIVED,2911,ACK
1780652084.6107197,SEND,2912,"DATA, attempt=1"
1780652084.6114333,ACK_RECEIVED,2912,ACK
1780652084.6115484,SEND,2913,"DATA, attempt=1"
1780652084.6126862,ACK_RECEIVED,2913,ACK
1780652084.6128986,SEND,2914,"DATA, attempt=1"
1780652084.6139023,ACK_RECEIVED,2914,ACK
1780652084.6140177,SEND,2915,"DATA, attempt=1"
1780652084.614905,ACK_RECEIVED,2915,ACK
1780652084.6152003,SEND,2916,"DATA, attempt=1"
1780652084.615955,ACK_RECEIVED,2916,ACK
1780652084.6161532,SEND,2917,"DATA, attempt=1"
1780652084.6170082,ACK_RECEIVED,2917,ACK
1780652084.6171298,SEND,2918,"DATA, attempt=1"
1780652084.6180637,ACK_RECEIVED,2918,ACK
1780652084.6184497,SEND,2919,"DATA, attempt=1"
1780652084.6194043,ACK_RECEIVED,2919,ACK
1780652084.619691,SEND,2920,"DATA, attempt=1"
1780652084.6212814,ACK_RECEIVED,2920,ACK
1780652084.6216965,SEND,2921,"DATA, attempt=1"
1780652084.6232169,ACK_RECEIVED,2921,ACK
1780652084.6234426,SEND,2922,"DATA, attempt=1"
1780652084.6245246,ACK_RECEIVED,2922,ACK
1780652084.6246545,SEND,2923,"DATA, attempt=1"
1780652084.6254463,ACK_RECEIVED,2923,ACK
1780652084.6255379,SEND,2924,"DATA, attempt=1"
1780652084.6262481,ACK_RECEIVED,2924,ACK
1780652084.6263611,SEND,2925,"DATA, attempt=1"
1780652084.627434,ACK_RECEIVED,2925,ACK
1780652084.6276226,SEND,2926,"DATA, attempt=1"
1780652084.6283789,ACK_RECEIVED,2926,ACK
1780652084.628565,SEND,2927,"DATA, attempt=1"
1780652084.6294343,ACK_RECEIVED,2927,ACK
1780652084.6295695,SEND,2928,"DATA, attempt=1"
1780652084.630408,ACK_RECEIVED,2928,ACK
1780652084.6305048,SEND,2929,"DATA, attempt=1"
1780652084.6313481,ACK_RECEIVED,2929,ACK
1780652084.631445,SEND,2930,"DATA, attempt=1"
1780652084.6320496,ACK_RECEIVED,2930,ACK
1780652084.6322246,SEND,2931,"DATA, attempt=1"
1780652084.6333365,ACK_RECEIVED,2931,ACK
1780652084.6335187,SEND,2932,"DATA, attempt=1"
1780652084.6348016,ACK_RECEIVED,2932,ACK
1780652084.6349857,SEND,2933,"DATA, attempt=1"
1780652084.636492,ACK_RECEIVED,2933,ACK
1780652084.6366348,SEND,2934,"DATA, attempt=1"
1780652084.6380267,ACK_RECEIVED,2934,ACK
1780652084.6381853,SEND,2935,"DATA, attempt=1"
1780652084.6396947,ACK_RECEIVED,2935,ACK
1780652084.6399524,SEND,2936,"DATA, attempt=1"
1780652084.6409066,ACK_RECEIVED,2936,ACK
1780652084.6411164,SEND,2937,"DATA, attempt=1"
1780652084.642029,ACK_RECEIVED,2937,ACK
1780652084.6421723,SEND,2938,"DATA, attempt=1"
1780652084.6430907,ACK_RECEIVED,2938,ACK
1780652084.643188,SEND,2939,"DATA, attempt=1"
1780652084.6438663,ACK_RECEIVED,2939,ACK
1780652084.643959,SEND,2940,"DATA, attempt=1"
1780652084.6448488,ACK_RECEIVED,2940,ACK
1780652084.6451373,SEND,2941,"DATA, attempt=1"
1780652084.6460035,ACK_RECEIVED,2941,ACK
1780652084.6462102,SEND,2942,"DATA, attempt=1"
1780652084.647072,ACK_RECEIVED,2942,ACK
1780652084.6471715,SEND,2943,"DATA, attempt=1"
1780652084.6478946,ACK_RECEIVED,2943,ACK
1780652084.6479843,SEND,2944,"DATA, attempt=1"
1780652084.648572,ACK_RECEIVED,2944,ACK
1780652084.6487608,SEND,2945,"DATA, attempt=1"
1780652084.6496084,ACK_RECEIVED,2945,ACK
1780652084.6497898,SEND,2946,"DATA, attempt=1"
1780652084.650917,ACK_RECEIVED,2946,ACK
1780652084.651112,SEND,2947,"DATA, attempt=1"
1780652084.6519563,ACK_RECEIVED,2947,ACK
1780652084.6521065,SEND,2948,"DATA, attempt=1"
1780652084.653139,ACK_RECEIVED,2948,ACK
1780652084.6533668,SEND,2949,"DATA, attempt=1"
1780652084.654666,ACK_RECEIVED,2949,ACK
1780652084.6547935,SEND,2950,"DATA, attempt=1"
1780652084.6559117,ACK_RECEIVED,2950,ACK
1780652084.6561494,SEND,2951,"DATA, attempt=1"
1780652084.6573105,ACK_RECEIVED,2951,ACK
1780652084.6575267,SEND,2952,"DATA, attempt=1"
1780652084.658454,ACK_RECEIVED,2952,ACK
1780652084.6586304,SEND,2953,"DATA, attempt=1"
1780652084.659361,ACK_RECEIVED,2953,ACK
1780652084.659446,SEND,2954,"DATA, attempt=1"
1780652084.6600587,ACK_RECEIVED,2954,ACK
1780652084.6601474,SEND,2955,"DATA, attempt=1"
1780652084.6609778,ACK_RECEIVED,2955,ACK
1780652084.6612446,SEND,2956,"DATA, attempt=1"
1780652084.6620595,ACK_RECEIVED,2956,ACK
1780652084.6622586,SEND,2957,"DATA, attempt=1"
1780652084.6629186,ACK_RECEIVED,2957,ACK
1780652084.6630046,SEND,2958,"DATA, attempt=1"
1780652084.663729,ACK_RECEIVED,2958,ACK
1780652084.6638405,SEND,2959,"DATA, attempt=1"
1780652084.6647918,ACK_RECEIVED,2959,ACK
1780652084.664899,SEND,2960,"DATA, attempt=1"
1780652084.665552,ACK_RECEIVED,2960,ACK
1780652084.6656783,SEND,2961,"DATA, attempt=1"
1780652084.6664355,ACK_RECEIVED,2961,ACK
1780652084.6667452,SEND,2962,"DATA, attempt=1"
1780652084.6676311,ACK_RECEIVED,2962,ACK
1780652084.6677628,SEND,2963,"DATA, attempt=1"
1780652084.6684902,ACK_RECEIVED,2963,ACK
1780652084.6686244,SEND,2964,"DATA, attempt=1"
1780652084.669842,ACK_RECEIVED,2964,ACK
1780652084.6699903,SEND,2965,"DATA, attempt=1"
1780652084.6717582,ACK_RECEIVED,2965,ACK
1780652084.6720676,SEND,2966,"DATA, attempt=1"
1780652084.673766,ACK_RECEIVED,2966,ACK
1780652084.673967,SEND,2967,"DATA, attempt=1"
1780652084.674628,ACK_RECEIVED,2967,ACK
1780652084.674729,SEND,2968,"DATA, attempt=1"
1780652084.6756642,ACK_RECEIVED,2968,ACK
1780652084.6758008,SEND,2969,"DATA, attempt=1"
1780652084.676771,ACK_RECEIVED,2969,ACK
1780652084.6768827,SEND,2970,"DATA, attempt=1"
1780652084.6777892,ACK_RECEIVED,2970,ACK
1780652084.6779687,SEND,2971,"DATA, attempt=1"
1780652084.6785583,ACK_RECEIVED,2971,ACK
1780652084.6787555,SEND,2972,"DATA, attempt=1"
1780652084.6794474,ACK_RECEIVED,2972,ACK
1780652084.679585,SEND,2973,"DATA, attempt=1"
1780652084.6804745,ACK_RECEIVED,2973,ACK
1780652084.6806133,SEND,2974,"DATA, attempt=1"
1780652084.6815734,ACK_RECEIVED,2974,ACK
1780652084.681705,SEND,2975,"DATA, attempt=1"
1780652084.682747,ACK_RECEIVED,2975,ACK
1780652084.6829493,SEND,2976,"DATA, attempt=1"
1780652084.6835735,ACK_RECEIVED,2976,ACK
1780652084.6838398,SEND,2977,"DATA, attempt=1"
1780652084.6844182,ACK_RECEIVED,2977,ACK
1780652084.6845105,SEND,2978,"DATA, attempt=1"
1780652084.6853232,ACK_RECEIVED,2978,ACK
1780652084.6855786,SEND,2979,"DATA, attempt=1"
1780652084.6881065,ACK_RECEIVED,2979,ACK
1780652084.6885386,SEND,2980,"DATA, attempt=1"
1780652084.689638,ACK_RECEIVED,2980,ACK
1780652084.689859,SEND,2981,"DATA, attempt=1"
1780652084.690434,ACK_RECEIVED,2981,ACK
1780652084.6907027,SEND,2982,"DATA, attempt=1"
1780652084.6912222,ACK_RECEIVED,2982,ACK
1780652084.691346,SEND,2983,"DATA, attempt=1"
1780652084.6918273,ACK_RECEIVED,2983,ACK
1780652084.6919239,SEND,2984,"DATA, attempt=1"
1780652084.6927848,ACK_RECEIVED,2984,ACK
1780652084.6928737,SEND,2985,"DATA, attempt=1"
1780652084.6941218,ACK_RECEIVED,2985,ACK
1780652084.694279,SEND,2986,"DATA, attempt=1"
1780652084.6948068,ACK_RECEIVED,2986,ACK
1780652084.6949685,SEND,2987,"DATA, attempt=1"
1780652084.6956668,ACK_RECEIVED,2987,ACK
1780652084.695758,SEND,2988,"DATA, attempt=1"
1780652084.6962342,ACK_RECEIVED,2988,ACK
1780652084.6963484,SEND,2989,"DATA, attempt=1"
1780652084.6968617,ACK_RECEIVED,2989,ACK
1780652084.6969397,SEND,2990,"DATA, attempt=1"
1780652084.6974506,ACK_RECEIVED,2990,ACK
1780652084.6975873,SEND,2991,"DATA, attempt=1"
1780652084.6984384,ACK_RECEIVED,2991,ACK
1780652084.6986756,SEND,2992,"DATA, attempt=1"
1780652084.699236,ACK_RECEIVED,2992,ACK
1780652084.6993268,SEND,2993,"DATA, attempt=1"
1780652084.699827,ACK_RECEIVED,2993,ACK
1780652084.6999102,SEND,2994,"DATA, attempt=1"
1780652084.700377,ACK_RECEIVED,2994,ACK
1780652084.700513,SEND,2995,"DATA, attempt=1"
1780652084.7010345,ACK_RECEIVED,2995,ACK
1780652084.7011783,SEND,2996,"DATA, attempt=1"
1780652084.7020981,ACK_RECEIVED,2996,ACK
1780652084.7025316,SEND,2997,"DATA, attempt=1"
1780652084.7047656,ACK_RECEIVED,2997,ACK
1780652084.7056067,SEND,2998,"DATA, attempt=1"
1780652084.7065175,ACK_RECEIVED,2998,ACK
1780652084.7066185,SEND,2999,"DATA, attempt=1"
1780652084.7072861,ACK_RECEIVED,2999,ACK
1780652084.7073977,SEND,3000,"DATA, attempt=1"
1780652084.7078514,ACK_RECEIVED,3000,ACK
1780652084.708006,SEND,3001,"DATA, attempt=1"
1780652084.7085378,ACK_RECEIVED,3001,ACK
1780652084.7086887,SEND,3002,"DATA, attempt=1"
1780652084.70935,ACK_RECEIVED,3002,ACK
1780652084.7094274,SEND,3003,"DATA, attempt=1"
1780652084.7098715,ACK_RECEIVED,3003,ACK
1780652084.7100031,SEND,3004,"DATA, attempt=1"
1780652084.7110686,ACK_RECEIVED,3004,ACK
1780652084.7112203,SEND,3005,"DATA, attempt=1"
1780652084.7119217,ACK_RECEIVED,3005,ACK
1780652084.7121317,SEND,3006,"DATA, attempt=1"
1780652084.7126324,ACK_RECEIVED,3006,ACK
1780652084.7128136,SEND,3007,"DATA, attempt=1"
1780652084.7132654,ACK_RECEIVED,3007,ACK
1780652084.7133975,SEND,3008,"DATA, attempt=1"
1780652084.713843,ACK_RECEIVED,3008,ACK
1780652084.7139213,SEND,3009,"DATA, attempt=1"
1780652084.714416,ACK_RECEIVED,3009,ACK
1780652084.7145402,SEND,3010,"DATA, attempt=1"
1780652084.71499,ACK_RECEIVED,3010,ACK
1780652084.7151215,SEND,3011,"DATA, attempt=1"
1780652084.7156382,ACK_RECEIVED,3011,ACK
1780652084.715875,SEND,3012,"DATA, attempt=1"
1780652084.7168827,ACK_RECEIVED,3012,ACK
1780652084.7170079,SEND,3013,"DATA, attempt=1"
1780652084.71776,ACK_RECEIVED,3013,ACK
1780652084.7178543,SEND,3014,"DATA, attempt=1"
1780652084.7187672,ACK_RECEIVED,3014,ACK
1780652084.7188542,SEND,3015,"DATA, attempt=1"
1780652084.720187,ACK_RECEIVED,3015,ACK
1780652084.7204797,SEND,3016,"DATA, attempt=1"
1780652084.721837,ACK_RECEIVED,3016,ACK
1780652084.7220733,SEND,3017,"DATA, attempt=1"
1780652084.723422,ACK_RECEIVED,3017,ACK
1780652084.7235305,SEND,3018,"DATA, attempt=1"
1780652084.724094,ACK_RECEIVED,3018,ACK
1780652084.7241912,SEND,3019,"DATA, attempt=1"
1780652084.7246842,ACK_RECEIVED,3019,ACK
1780652084.7247863,SEND,3020,"DATA, attempt=1"
1780652084.7254732,ACK_RECEIVED,3020,ACK
1780652084.7256522,SEND,3021,"DATA, attempt=1"
1780652084.726193,ACK_RECEIVED,3021,ACK
1780652084.7263565,SEND,3022,"DATA, attempt=1"
1780652084.7268066,ACK_RECEIVED,3022,ACK
1780652084.7268884,SEND,3023,"DATA, attempt=1"
1780652084.727752,ACK_RECEIVED,3023,ACK
1780652084.7278664,SEND,3024,"DATA, attempt=1"
1780652084.7288697,ACK_RECEIVED,3024,ACK
1780652084.7289732,SEND,3025,"DATA, attempt=1"
1780652084.7296305,ACK_RECEIVED,3025,ACK
1780652084.729877,SEND,3026,"DATA, attempt=1"
1780652084.7303946,ACK_RECEIVED,3026,ACK
1780652084.7306,SEND,3027,"DATA, attempt=1"
1780652084.7310567,ACK_RECEIVED,3027,ACK
1780652084.7311447,SEND,3028,"DATA, attempt=1"
1780652084.7316043,ACK_RECEIVED,3028,ACK
1780652084.731747,SEND,3029,"DATA, attempt=1"
1780652084.7327807,ACK_RECEIVED,3029,ACK
1780652084.73288,SEND,3030,"DATA, attempt=1"
1780652084.7335203,ACK_RECEIVED,3030,ACK
1780652084.7337172,SEND,3031,"DATA, attempt=1"
1780652084.734425,ACK_RECEIVED,3031,ACK
1780652084.7347052,SEND,3032,"DATA, attempt=1"
1780652084.7359324,ACK_RECEIVED,3032,ACK
1780652084.7360885,SEND,3033,"DATA, attempt=1"
1780652084.7379634,ACK_RECEIVED,3033,ACK
1780652084.738505,SEND,3034,"DATA, attempt=1"
1780652084.7403405,ACK_RECEIVED,3034,ACK
1780652084.740456,SEND,3035,"DATA, attempt=1"
1780652084.7410834,ACK_RECEIVED,3035,ACK
1780652084.7412348,SEND,3036,"DATA, attempt=1"
1780652084.74172,ACK_RECEIVED,3036,ACK
1780652084.7420046,SEND,3037,"DATA, attempt=1"
1780652084.7425134,ACK_RECEIVED,3037,ACK
1780652084.7425966,SEND,3038,"DATA, attempt=1"
1780652084.7430727,ACK_RECEIVED,3038,ACK
1780652084.7431896,SEND,3039,"DATA, attempt=1"
1780652084.743612,ACK_RECEIVED,3039,ACK
1780652084.74368,SEND,3040,"DATA, attempt=1"
1780652084.744391,ACK_RECEIVED,3040,ACK
1780652084.7447414,SEND,3041,"DATA, attempt=1"
1780652084.745781,ACK_RECEIVED,3041,ACK
1780652084.7459958,SEND,3042,"DATA, attempt=1"
1780652084.7465136,ACK_RECEIVED,3042,ACK
1780652084.746615,SEND,3043,"DATA, attempt=1"
1780652084.7470667,ACK_RECEIVED,3043,ACK
1780652084.747149,SEND,3044,"DATA, attempt=1"
1780652084.7475905,ACK_RECEIVED,3044,ACK
1780652084.7476718,SEND,3045,"DATA, attempt=1"
1780652084.7481768,ACK_RECEIVED,3045,ACK
1780652084.7483113,SEND,3046,"DATA, attempt=1"
1780652084.7488072,ACK_RECEIVED,3046,ACK
1780652084.748989,SEND,3047,"DATA, attempt=1"
1780652084.749842,ACK_RECEIVED,3047,ACK
1780652084.749959,SEND,3048,"DATA, attempt=1"
1780652084.7511377,ACK_RECEIVED,3048,ACK
1780652084.751285,SEND,3049,"DATA, attempt=1"
1780652084.752633,ACK_RECEIVED,3049,ACK
1780652084.7528245,SEND,3050,"DATA, attempt=1"
1780652084.755167,ACK_RECEIVED,3050,ACK
1780652084.755486,SEND,3051,"DATA, attempt=1"
1780652084.7569633,ACK_RECEIVED,3051,ACK
1780652084.757198,SEND,3052,"DATA, attempt=1"
1780652084.7578251,ACK_RECEIVED,3052,ACK
1780652084.7579136,SEND,3053,"DATA, attempt=1"
1780652084.7584271,ACK_RECEIVED,3053,ACK
1780652084.7585013,SEND,3054,"DATA, attempt=1"
1780652084.7589827,ACK_RECEIVED,3054,ACK
1780652084.7590616,SEND,3055,"DATA, attempt=1"
1780652084.75964,ACK_RECEIVED,3055,ACK
1780652084.7598495,SEND,3056,"DATA, attempt=1"
1780652084.7606218,ACK_RECEIVED,3056,ACK
1780652084.7609816,SEND,3057,"DATA, attempt=1"
1780652084.7622313,ACK_RECEIVED,3057,ACK
1780652084.7624028,SEND,3058,"DATA, attempt=1"
1780652084.763374,ACK_RECEIVED,3058,ACK
1780652084.7635102,SEND,3059,"DATA, attempt=1"
1780652084.7643578,ACK_RECEIVED,3059,ACK
1780652084.7644758,SEND,3060,"DATA, attempt=1"
1780652084.7651775,ACK_RECEIVED,3060,ACK
1780652084.765358,SEND,3061,"DATA, attempt=1"
1780652084.7660918,ACK_RECEIVED,3061,ACK
1780652084.7663324,SEND,3062,"DATA, attempt=1"
1780652084.7674265,ACK_RECEIVED,3062,ACK
1780652084.7675204,SEND,3063,"DATA, attempt=1"
1780652084.7684984,ACK_RECEIVED,3063,ACK
1780652084.7686548,SEND,3064,"DATA, attempt=1"
1780652084.7707536,ACK_RECEIVED,3064,ACK
1780652084.7709467,SEND,3065,"DATA, attempt=1"
1780652084.7725968,ACK_RECEIVED,3065,ACK
1780652084.7730863,SEND,3066,"DATA, attempt=1"
1780652084.7742712,ACK_RECEIVED,3066,ACK
1780652084.7745135,SEND,3067,"DATA, attempt=1"
1780652084.775281,ACK_RECEIVED,3067,ACK
1780652084.7753918,SEND,3068,"DATA, attempt=1"
1780652084.7766972,ACK_RECEIVED,3068,ACK
1780652084.7767782,SEND,3069,"DATA, attempt=1"
1780652084.777575,ACK_RECEIVED,3069,ACK
1780652084.7776954,SEND,3070,"DATA, attempt=1"
1780652084.7786088,ACK_RECEIVED,3070,ACK
1780652084.778954,SEND,3071,"DATA, attempt=1"
1780652084.7799969,ACK_RECEIVED,3071,ACK
1780652084.780266,SEND,3072,"DATA, attempt=1"
1780652084.7808526,ACK_RECEIVED,3072,ACK
1780652084.7812264,SEND,3073,"DATA, attempt=1"
1780652084.7821927,ACK_RECEIVED,3073,ACK
1780652084.7822986,SEND,3074,"DATA, attempt=1"
1780652084.7830465,ACK_RECEIVED,3074,ACK
1780652084.7831771,SEND,3075,"DATA, attempt=1"
1780652084.7838705,ACK_RECEIVED,3075,ACK
1780652084.7840948,SEND,3076,"DATA, attempt=1"
1780652084.78526,ACK_RECEIVED,3076,ACK
1780652084.7855287,SEND,3077,"DATA, attempt=1"
1780652084.7870686,ACK_RECEIVED,3077,ACK
1780652084.7872515,SEND,3078,"DATA, attempt=1"
1780652084.7892616,ACK_RECEIVED,3078,ACK
1780652084.7897542,SEND,3079,"DATA, attempt=1"
1780652084.7909834,ACK_RECEIVED,3079,ACK
1780652084.7911441,SEND,3080,"DATA, attempt=1"
1780652084.7918606,ACK_RECEIVED,3080,ACK
1780652084.7922192,SEND,3081,"DATA, attempt=1"
1780652084.7928233,ACK_RECEIVED,3081,ACK
1780652084.7929857,SEND,3082,"DATA, attempt=1"
1780652084.793458,ACK_RECEIVED,3082,ACK
1780652084.793531,SEND,3083,"DATA, attempt=1"
1780652084.79405,ACK_RECEIVED,3083,ACK
1780652084.7941475,SEND,3084,"DATA, attempt=1"
1780652084.795158,ACK_RECEIVED,3084,ACK
1780652084.795325,SEND,3085,"DATA, attempt=1"
1780652084.7965224,ACK_RECEIVED,3085,ACK
1780652084.7967215,SEND,3086,"DATA, attempt=1"
1780652084.797298,ACK_RECEIVED,3086,ACK
1780652084.797513,SEND,3087,"DATA, attempt=1"
1780652084.797949,ACK_RECEIVED,3087,ACK
1780652084.798074,SEND,3088,"DATA, attempt=1"
1780652084.7985134,ACK_RECEIVED,3088,ACK
1780652084.798597,SEND,3089,"DATA, attempt=1"
1780652084.7991302,ACK_RECEIVED,3089,ACK
1780652084.7992325,SEND,3090,"DATA, attempt=1"
1780652084.799697,ACK_RECEIVED,3090,ACK
1780652084.7998405,SEND,3091,"DATA, attempt=1"
1780652084.801121,ACK_RECEIVED,3091,ACK
1780652084.801306,SEND,3092,"DATA, attempt=1"
1780652084.8020585,ACK_RECEIVED,3092,ACK
1780652084.80279,SEND,3093,"DATA, attempt=1"
1780652084.804088,ACK_RECEIVED,3093,ACK
1780652084.8044796,SEND,3094,"DATA, attempt=1"
1780652084.8055809,ACK_RECEIVED,3094,ACK
1780652084.8057747,SEND,3095,"DATA, attempt=1"
1780652084.8070347,ACK_RECEIVED,3095,ACK
1780652084.807229,SEND,3096,"DATA, attempt=1"
1780652084.8079963,ACK_RECEIVED,3096,ACK
1780652084.8082106,SEND,3097,"DATA, attempt=1"
1780652084.8087673,ACK_RECEIVED,3097,ACK
1780652084.8088386,SEND,3098,"DATA, attempt=1"
1780652084.809435,ACK_RECEIVED,3098,ACK
1780652084.8095553,SEND,3099,"DATA, attempt=1"
1780652084.8100827,ACK_RECEIVED,3099,ACK
1780652084.8101575,SEND,3100,"DATA, attempt=1"
1780652084.810634,ACK_RECEIVED,3100,ACK
1780652084.8108556,SEND,3101,"DATA, attempt=1"
1780652084.8117273,ACK_RECEIVED,3101,ACK
1780652084.8119292,SEND,3102,"DATA, attempt=1"
1780652084.8124144,ACK_RECEIVED,3102,ACK
1780652084.8125072,SEND,3103,"DATA, attempt=1"
1780652084.8129563,ACK_RECEIVED,3103,ACK
1780652084.8130767,SEND,3104,"DATA, attempt=1"
1780652084.8137515,ACK_RECEIVED,3104,ACK
1780652084.814024,SEND,3105,"DATA, attempt=1"
1780652084.8149457,ACK_RECEIVED,3105,ACK
1780652084.815157,SEND,3106,"DATA, attempt=1"
1780652084.8156755,ACK_RECEIVED,3106,ACK
1780652084.815863,SEND,3107,"DATA, attempt=1"
1780652084.8166156,ACK_RECEIVED,3107,ACK
1780652084.816703,SEND,3108,"DATA, attempt=1"
1780652084.8172052,ACK_RECEIVED,3108,ACK
1780652084.8173325,SEND,3109,"DATA, attempt=1"
1780652084.8182445,ACK_RECEIVED,3109,ACK
1780652084.818323,SEND,3110,"DATA, attempt=1"
1780652084.8206487,ACK_RECEIVED,3110,ACK
1780652084.8210077,SEND,3111,"DATA, attempt=1"
1780652084.8226655,ACK_RECEIVED,3111,ACK
1780652084.8228848,SEND,3112,"DATA, attempt=1"
1780652084.8234234,ACK_RECEIVED,3112,ACK
1780652084.8235247,SEND,3113,"DATA, attempt=1"
1780652084.8240438,ACK_RECEIVED,3113,ACK
1780652084.824131,SEND,3114,"DATA, attempt=1"
1780652084.824659,ACK_RECEIVED,3114,ACK
1780652084.824779,SEND,3115,"DATA, attempt=1"
1780652084.8255122,ACK_RECEIVED,3115,ACK
1780652084.825663,SEND,3116,"DATA, attempt=1"
1780652084.8261793,ACK_RECEIVED,3116,ACK
1780652084.8263593,SEND,3117,"DATA, attempt=1"
1780652084.826867,ACK_RECEIVED,3117,ACK
1780652084.827006,SEND,3118,"DATA, attempt=1"
1780652084.8275347,ACK_RECEIVED,3118,ACK
1780652084.8276215,SEND,3119,"DATA, attempt=1"
1780652084.828338,ACK_RECEIVED,3119,ACK
1780652084.8285978,SEND,3120,"DATA, attempt=1"
1780652084.829467,ACK_RECEIVED,3120,ACK
1780652084.8296797,SEND,3121,"DATA, attempt=1"
1780652084.8305042,ACK_RECEIVED,3121,ACK
1780652084.8306785,SEND,3122,"DATA, attempt=1"
1780652084.831166,ACK_RECEIVED,3122,ACK
1780652084.8312533,SEND,3123,"DATA, attempt=1"
1780652084.8317356,ACK_RECEIVED,3123,ACK
1780652084.8318093,SEND,3124,"DATA, attempt=1"
1780652084.8322988,ACK_RECEIVED,3124,ACK
1780652084.8323789,SEND,3125,"DATA, attempt=1"
1780652084.832886,ACK_RECEIVED,3125,ACK
1780652084.833029,SEND,3126,"DATA, attempt=1"
1780652084.833819,ACK_RECEIVED,3126,ACK
1780652084.834049,SEND,3127,"DATA, attempt=1"
1780652084.8353357,ACK_RECEIVED,3127,ACK
1780652084.8354566,SEND,3128,"DATA, attempt=1"
1780652084.8373144,ACK_RECEIVED,3128,ACK
1780652084.8374639,SEND,3129,"DATA, attempt=1"
1780652084.8388746,ACK_RECEIVED,3129,ACK
1780652084.8391373,SEND,3130,"DATA, attempt=1"
1780652084.8405516,ACK_RECEIVED,3130,ACK
1780652084.8407457,SEND,3131,"DATA, attempt=1"
1780652084.8413515,ACK_RECEIVED,3131,ACK
1780652084.8415158,SEND,3132,"DATA, attempt=1"
1780652084.8423896,ACK_RECEIVED,3132,ACK
1780652084.8424983,SEND,3133,"DATA, attempt=1"
1780652084.8433177,ACK_RECEIVED,3133,ACK
1780652084.843455,SEND,3134,"DATA, attempt=1"
1780652084.8439646,ACK_RECEIVED,3134,ACK
1780652084.8440862,SEND,3135,"DATA, attempt=1"
1780652084.844964,ACK_RECEIVED,3135,ACK
1780652084.8451319,SEND,3136,"DATA, attempt=1"
1780652084.8456619,ACK_RECEIVED,3136,ACK
1780652084.8458252,SEND,3137,"DATA, attempt=1"
1780652084.846349,ACK_RECEIVED,3137,ACK
1780652084.8464177,SEND,3138,"DATA, attempt=1"
1780652084.8468888,ACK_RECEIVED,3138,ACK
1780652084.8469648,SEND,3139,"DATA, attempt=1"
1780652084.847467,ACK_RECEIVED,3139,ACK
1780652084.8475688,SEND,3140,"DATA, attempt=1"
1780652084.848042,ACK_RECEIVED,3140,ACK
1780652084.848211,SEND,3141,"DATA, attempt=1"
1780652084.8491533,ACK_RECEIVED,3141,ACK
1780652084.8497055,SEND,3142,"DATA, attempt=1"
1780652084.8507802,ACK_RECEIVED,3142,ACK
1780652084.8508904,SEND,3143,"DATA, attempt=1"
1780652084.8516781,ACK_RECEIVED,3143,ACK
1780652084.8518138,SEND,3144,"DATA, attempt=1"
1780652084.8530445,ACK_RECEIVED,3144,ACK
1780652084.853288,SEND,3145,"DATA, attempt=1"
1780652084.8546822,ACK_RECEIVED,3145,ACK
1780652084.8549092,SEND,3146,"DATA, attempt=1"
1780652084.856444,ACK_RECEIVED,3146,ACK
1780652084.8567064,SEND,3147,"DATA, attempt=1"
1780652084.8573322,ACK_RECEIVED,3147,ACK
1780652084.8574355,SEND,3148,"DATA, attempt=1"
1780652084.8581166,ACK_RECEIVED,3148,ACK
1780652084.858239,SEND,3149,"DATA, attempt=1"
1780652084.858781,ACK_RECEIVED,3149,ACK
1780652084.8589082,SEND,3150,"DATA, attempt=1"
1780652084.8593943,ACK_RECEIVED,3150,ACK
1780652084.8595765,SEND,3151,"DATA, attempt=1"
1780652084.860023,ACK_RECEIVED,3151,ACK
1780652084.8601775,SEND,3152,"DATA, attempt=1"
1780652084.8609707,ACK_RECEIVED,3152,ACK
1780652084.8610547,SEND,3153,"DATA, attempt=1"
1780652084.8618321,ACK_RECEIVED,3153,ACK
1780652084.8620148,SEND,3154,"DATA, attempt=1"
1780652084.8630004,ACK_RECEIVED,3154,ACK
1780652084.8631225,SEND,3155,"DATA, attempt=1"
1780652084.8636296,ACK_RECEIVED,3155,ACK
1780652084.8637676,SEND,3156,"DATA, attempt=1"
1780652084.8642502,ACK_RECEIVED,3156,ACK
1780652084.8644052,SEND,3157,"DATA, attempt=1"
1780652084.8649588,ACK_RECEIVED,3157,ACK
1780652084.8650484,SEND,3158,"DATA, attempt=1"
1780652084.866441,ACK_RECEIVED,3158,ACK
1780652084.8665533,SEND,3159,"DATA, attempt=1"
1780652084.8671002,ACK_RECEIVED,3159,ACK
1780652084.8672307,SEND,3160,"DATA, attempt=1"
1780652084.8684516,ACK_RECEIVED,3160,ACK
1780652084.8686237,SEND,3161,"DATA, attempt=1"
1780652084.8706694,ACK_RECEIVED,3161,ACK
1780652084.8711913,SEND,3162,"DATA, attempt=1"
1780652084.8727703,ACK_RECEIVED,3162,ACK
1780652084.8729274,SEND,3163,"DATA, attempt=1"
1780652084.8742158,ACK_RECEIVED,3163,ACK
1780652084.8743203,SEND,3164,"DATA, attempt=1"
1780652084.8749251,ACK_RECEIVED,3164,ACK
1780652084.875021,SEND,3165,"DATA, attempt=1"
1780652084.87554,ACK_RECEIVED,3165,ACK
1780652084.875679,SEND,3166,"DATA, attempt=1"
